transaction_line_id,order_id,order_date,month,customer_id,product_id,variant_id,product_title,category,channel,device,province,city,quantity,unit_price_zar,discount_pct,gross_revenue_zar,discount_amount_zar,net_revenue_zar,estimated_unit_cost_zar,gross_margin_zar,return_flag,return_amount_zar,fulfillment_days,payment_method,campaign,source_system,ingested_at_utc,raw_file_name,data_quality_issue,source_issue_text,order_date_clean,silver_quality_status
3631,10002630,2025-04-29 00:00:00,2025-04,104820,9028219371744,47896679219424,Jersey MTB Gravity 4.0 V24,Apparel,Organic Search,Mobile,Gauteng,Johannesburg,1,999.0,0.7,999.0,699.3,299.70000000000005,463.11,-163.40999999999997,1,299.70000000000005,1,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,invalid_discount;,invalid_discount;,2025-04-29,corrected
3632,10002631,2024-08-22 00:00:00,2024-08,159349,9028216226016,47896648974560,Gloves MTB 1.0 GripR,Gloves,Email,Desktop,Gauteng,Johannesburg,3,599.0,0.0313,1797.0,56.246100000000006,1740.7539,270.89,928.0839,0,0.0,2,Payflex,Crm Lifecycle,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2024-08-22,clean
3633,10002631,2024-12-03 00:00:00,2024-12,147532,9028233658592,47896836702432,Jersey MTB Trail 3.0 - Women,Apparel,Organic Search,Tablet,Gauteng,Johannesburg,1,699.0,0.0543,699.0,37.9557,661.0443,319.76,341.28430000000003,0,0.0,2,Eft,Peak Season,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2024-12-03,clean
3634,10002632,2025-02-02 00:00:00,2025-02,108376,9028235231456,47896864882912,Pant MTB Gravity 5.0,Apparel,Marketplace,Mobile,Western Cape,Cape Town,3,2499.0,0.0139,7497.0,104.2083,7392.7917,1153.9,3931.0916999999995,0,0.0,3,Payflex,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-02-02,clean
3635,10002633,2025-12-03 00:00:00,2025-12,31688,9028198891744,47896505647328,Buckle Fidlock male 3.0 AM+EN -2022. 4.0 GR,Helmet,Direct,Tablet,Mpumalanga,Mbombela,1,199.0,0.0445,199.0,8.8555,190.1445,110.66,79.4845,0,0.0,1,Card,Peak Season,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-12-03,clean
3636,10002634,2025-03-01 00:00:00,2025-03,39170,9028204626144,47896534581472,Helmet MTB All Mountain 4.0,Helmet,Paid Social,Desktop,Western Cape,Cape Town,1,1799.0,0.0051,1799.0,9.174900000000001,1789.8251,931.31,858.5151000000001,0,0.0,1,Instant Eft,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-03-01,clean
3637,10002634,2024-05-10 00:00:00,2024-05,65894,9028231758048,47896808915168,Pants Moto 5.5 I.K.S V25,Apparel,Paid Social,Mobile,Gauteng,Johannesburg,1,3999.0,0.0472,3999.0,188.7528,3810.2472,1815.4,1994.8471999999997,0,0.0,2,Card,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2024-05-10,clean
3638,10002635,2025-05-23 00:00:00,2025-05,46696,9028205838560,47896542740704,Buckle 4.5 - Adult - Pair,Footwear,Email,Mobile,Gauteng,Johannesburg,1,299.0,0.0064,299.0,1.9136000000000002,297.0864,169.8,127.28640000000001,0,0.0,5,Gift Card,Crm Lifecycle,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-05-23,clean
3639,10002636,2026-02-15 00:00:00,2026-02,27324,9028236280032,47896885068000,Jacket MTB WindBlock 2.0,Body Protection,Email,Mobile,International,Windhoek,3,2299.0,0.0045,6897.0,31.036499999999997,6865.9635,1140.64,3444.0434999999998,0,0.0,3,Card,Crm Lifecycle,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2026-02-15,clean
3640,10002636,2024-09-04 00:00:00,2024-09,160070,9028206887136,47896555487456,Knee Guard ReaFlex UltraLite,Body Protection,Paid Search,Mobile,Western Cape,Cape Town,1,1599.0,0.0298,1599.0,47.6502,1551.3498,819.95,731.3997999999999,0,0.0,3,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2024-09-04,clean
3641,10002637,2025-03-18 00:00:00,2025-03,21037,9028222451936,47896716771552,Jersey Moto 4.5 Lite,Apparel,Paid Social,Mobile,Kwazulu-Natal,Durban,2,849.0,0.0488,1698.0,82.86240000000001,1615.1376,402.84,809.4576000000001,0,0.0,1,Instant Eft,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-03-18,clean
3642,10002638,2024-04-01 00:00:00,2024-04,175682,9028227104992,47896759992544,Visor MTB AllMtn 2.0 V26,Helmet,Marketplace,Desktop,Kwazulu-Natal,Durban,2,599.0,0.0493,1198.0,59.0614,1138.9386,335.48,467.9785999999999,0,0.0,3,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2024-04-01,clean
3643,10002639,2026-03-28 00:00:00,2026-03,50961,9028222976224,47896722768096,Jersey MTB Gravity 2.0 V24,Apparel,Organic Search,Tablet,International,Windhoek,1,749.0,0.0154,749.0,11.534600000000001,737.4654,350.09,387.37540000000007,0,0.0,4,Eft,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2026-03-28,clean
3644,10002639,2025-08-10 00:00:00,2025-08,92624,9028215177440,47896633835744,Jersey Moto 3.5,Apparel,Paid Search,Mobile,Free State,Bloemfontein,1,699.0,0.0118,699.0,8.2482,690.7518,316.81,373.9418,0,0.0,3,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-08-10,clean
3645,10002640,2025-08-18 00:00:00,2025-08,161401,8955406581984,47647788957920,Ride Kit MTB 1.0,Parts & Accessories,Paid Search,Mobile,Kwazulu-Natal,Durban,1,1499.0,0.0046,1499.0,6.8953999999999995,1492.1046,609.77,882.3345999999999,0,0.0,3,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-08-18,clean
3646,10002641,2025-12-27 00:00:00,2025-12,122650,9028225794272,47896753111264,Visor MTB Gravity 5.0 V26,Helmet,Paid Social,Mobile,Gauteng,Johannesburg,1,799.0,0.1895,799.0,151.4105,647.5895,451.0,196.58950000000004,0,0.0,4,Card,Peak Season,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-12-27,clean
3647,10002642,2026-04-21 00:00:00,2026-04,26922,9028204921056,47896537071840,Visor Moto 3.5 - v23,Helmet,Organic Search,Mobile,Kwazulu-Natal,Durban,1,699.0,0.0326,699.0,22.787399999999998,676.2126,399.1,277.11259999999993,0,0.0,1,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2026-04-21,clean
3648,10002642,2024-11-22 00:00:00,2024-11,40730,9028231135456,47896801312992,Jersey Moto 5.5 UltraWeld -V25,Apparel,Direct,Tablet,Free State,Bloemfontein,1,1499.0,0.1056,1499.0,158.2944,1340.7056,728.92,611.7856,0,0.0,2,Payflex,Peak Season,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2024-11-22,clean
3649,10002643,2026-01-26 00:00:00,2026-01,134280,9028235657440,47896873763040,Shoes Flat 1.0,Footwear,Paid Search,Desktop,Western Cape,Cape Town,1,1049.0,0.0183,1049.0,19.1967,1029.8033,647.3,382.5033000000001,0,0.0,3,Payflex,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2026-01-26,clean
3650,10002644,2025-05-28 00:00:00,2025-05,175907,9028196565216,47896497422560,Inner liner kit MTB Enduro 4.0,Helmet,Paid Search,Mobile,Kwazulu-Natal,Durban,2,899.0,0.0053,1798.0,9.5294,1788.4706,483.24,821.9906000000001,0,0.0,1,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-05-28,clean
3651,10002644,2025-05-08 00:00:00,2025-05,165881,9028231266528,47896803901664,Jersey MTB All Mountain 2.0 - Junior,Apparel,Paid Social,Mobile,Western Cape,Cape Town,1,599.0,0.0127,599.0,7.6072999999999995,591.3927,263.17,328.2227,0,0.0,1,Card,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-05-08,clean
3652,10002645,2024-12-05 00:00:00,2024-12,115701,9028219437280,47896679612640,Shorts MTB All Mountain 2.0 V23,Apparel,Paid Social,Mobile,Gauteng,Johannesburg,2,799.0,0.1709,1598.0,273.0982,1324.9018,348.04,628.8218,0,0.0,4,Card,Peak Season,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2024-12-05,clean
3653,10002646,2025-02-25 00:00:00,2025-02,30303,9028198105312,47896502632672,Goggle Velocity 4.0 MTB,Goggles,Paid Search,Mobile,Kwazulu-Natal,Durban,1,1199.0,0.0147,1199.0,17.6253,1181.3747,581.42,599.9547000000001,0,0.0,5,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-02-25,clean
3654,10002647,2025-12-06 00:00:00,2025-12,173908,9028232380640,47896818647264,Shoes Clip 2.0 Endurance,Footwear,Organic Search,Mobile,Western Cape,Cape Town,1,2499.0,0.1333,2499.0,333.1167,2165.8833,1433.53,732.3533,0,0.0,1,Gift Card,Peak Season,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-12-06,clean
3655,10002647,2025-05-28 00:00:00,2025-05,178627,9028219207904,47896677613792,Jersey MTB All Mountain 3.0 V24 - Women,Apparel,Email,Mobile,Kwazulu-Natal,Durban,1,899.0,0.0156,899.0,14.0244,884.9756,419.92,465.05559999999997,0,0.0,4,Card,Crm Lifecycle,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-05-28,clean
3656,10002648,2026-03-18 00:00:00,2026-03,2727,9028204691680,47896535072992,Sweatshirt - Core,Apparel,Paid Social,Mobile,Free State,Bloemfontein,1,569.0,0.0068,569.0,3.8691999999999998,565.1308,245.3,319.8308,0,0.0,4,Instant Eft,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2026-03-18,clean
3657,10002649,2024-01-05 00:00:00,2024-01,60965,9028235067616,47896860786912,Helmet Kit ADV 7.5 Polymer with 2.5 Goggle,Helmet,Paid Search,Mobile,Free State,Bloemfontein,2,6499.0,0.0283,12998.0,367.8434,12630.1566,3533.78,5562.5966,0,0.0,2,Eft,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2024-01-05,clean
3658,10002650,2025-03-11 00:00:00,2025-03,26767,9028216946912,47896657199328,Shorts MTB Trail 1.0 V24,Apparel,Direct,Mobile,Kwazulu-Natal,Durban,1,999.0,0.0161,999.0,16.0839,982.9161,475.01,507.90610000000004,0,0.0,1,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-03-11,clean
3659,10002650,2024-04-25 00:00:00,2024-04,147833,9028222353632,47896716509408,Scapula Wings STX Road - Pair,Body Protection,Paid Social,Mobile,Gauteng,Johannesburg,2,1799.0,0.0149,3598.0,53.6102,3544.3898,907.77,1728.8498,0,0.0,2,Eft,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2024-04-25,clean
3660,10002651,2024-02-17 00:00:00,2024-02,53055,9028209410272,47896579834080,Bib MTB 6.0 Endurance,Other Gear,Organic Search,Desktop,Limpopo,Polokwane,2,1999.0,0.0316,3998.0,126.33680000000001,3871.6632,975.55,1920.5632,0,0.0,3,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2024-02-17,clean
3661,10002652,2025-06-19 00:00:00,2025-06,122165,9028220616928,47896693407968,Sizing spacers Fusion 3.0 - Pair,Body Protection,Direct,Mobile,Northern Cape,Kimberley,1,399.0,0.0532,399.0,21.226799999999997,377.7732,210.5,167.27319999999997,0,0.0,3,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-06-19,clean
3662,10002652,2026-01-12 00:00:00,2026-01,72798,9028235985120,47896880939232,Jersey MTB Endurance 2.0,Apparel,Paid Search,Mobile,Gauteng,Johannesburg,1,899.0,0.0128,899.0,11.507200000000001,887.4928,411.98,475.51279999999997,0,0.0,3,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2026-01-12,clean
3663,10002653,2025-04-14 00:00:00,2025-04,9484,9028233724128,47896837718240,Jersey MTB Endurance 3.0 - Women,Apparel,Marketplace,Mobile,Kwazulu-Natal,Durban,1,999.0,0.0425,999.0,42.4575,956.5425,465.41,491.1325,0,0.0,4,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-04-14,clean
3664,10002654,2026-03-19 00:00:00,2026-03,148587,9028219830496,47896683184352,Jersey MTB Enduro 4.0 V24,Apparel,Organic Search,Desktop,Western Cape,Cape Town,3,899.0,0.0314,2697.0,84.68579999999999,2612.3142,408.77,1386.0041999999999,0,0.0,2,Payflex,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2026-03-19,clean
3665,10002655,2025-03-29 00:00:00,2025-03,43400,9028232511712,47896821235936,Visor MTB Gravity 1.0 V23,Parts & Accessories,Direct,Mobile,International,Windhoek,3,399.0,0.035,1197.0,41.895,1155.105,170.76,642.825,0,0.0,5,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-03-29,clean
3666,10002655,2025-01-23 00:00:00,2025-01,70790,9028221010144,47896697274592,Shoes ProClip 4.0,Footwear,Paid Social,Mobile,Western Cape,Cape Town,4,2999.0,0.0008,11996.0,9.5968,11986.4032,1830.3,4665.203200000001,0,0.0,4,Eft,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-01-23,clean
3667,10002656,2026-01-28 00:00:00,2026-01,6875,9028220616928,47896693473504,Sizing spacers Fusion 3.0 - Pair,Body Protection,Organic Search,Mobile,Gauteng,Johannesburg,1,399.0,0.0397,399.0,15.8403,383.1597,212.68,170.47969999999998,0,0.0,4,Gift Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2026-01-28,clean
3668,10002657,2024-03-16 00:00:00,2024-03,39789,9028236476640,47896894734560,Jersey MTB Endurance 3.0,Apparel,Direct,Mobile,Western Cape,Cape Town,1,999.0,0.0119,999.0,11.888100000000001,987.1119,478.83,508.2819,0,0.0,1,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2024-03-16,clean
3669,10002657,2024-07-17 00:00:00,2024-07,28710,9028236542176,47896896143584,Shoes Flat 2.0,Footwear,Paid Social,Mobile,Kwazulu-Natal,Durban,3,1599.0,0.0286,4797.0,137.1942,4659.8058,957.37,1787.6958,0,0.0,1,Card,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2024-07-17,clean
3670,10002658,2025-05-29 00:00:00,2025-05,167742,9028235722976,47896875139296,Jersey MTB Endurance 5.0 - Women,Apparel,Organic Search,Mobile,Free State,Bloemfontein,1,1199.0,0.0597,1199.0,71.58030000000001,1127.4197,579.87,547.5496999999999,0,0.0,1,Payflex,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-05-29,clean
3671,10002659,2025-12-30 00:00:00,2025-12,86655,9028217569504,47896662966496,Jersey MTB All Mountain 2.0 V24 - Junior,Apparel,Paid Search,Mobile,Gauteng,Johannesburg,1,599.0,0.0623,599.0,37.3177,561.6822999999999,274.54,287.1422999999999,0,0.0,3,Card,Peak Season,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-12-30,clean
3672,10002660,2025-10-05 00:00:00,2025-10,56575,9028211769568,47896598216928,Jacket MTB HydraDri 5.0,Body Protection,Paid Social,Mobile,Gauteng,Johannesburg,3,5299.0,0.0182,15897.0,289.3254,15607.6746,2747.59,7364.9046,0,0.0,2,Card,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-10-05,clean
3673,10002660,2024-05-21 00:00:00,2024-05,62492,9028217569504,47896663163104,Jersey MTB All Mountain 2.0 V24 - Junior,Apparel,Direct,Mobile,Western Cape,Cape Town,1,599.0,0.0044,599.0,2.6356,596.3644,263.18,333.18440000000004,0,0.0,2,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2024-05-21,clean
3674,10002661,2025-03-20 00:00:00,2025-03,23930,9028235821280,47896878055648,Jersey MTB Trail 3.0 - Women,Apparel,Email,Tablet,Western Cape,Cape Town,2,999.0,0.0088,1998.0,17.5824,1980.4176,484.67,1011.0776,0,0.0,3,Instant Eft,Crm Lifecycle,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-03-20,clean
3675,10002662,2025-04-14 00:00:00,2025-04,30756,9028236017888,47896881692896,Jersey MTB Endurance 3.0 - Long Sleeve,Apparel,Paid Search,Desktop,Gauteng,Johannesburg,1,1499.0,0.0051,1499.0,7.644900000000001,1491.3551,649.57,841.7850999999999,0,0.0,2,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-04-14,clean
3676,10002663,2024-02-03 00:00:00,2024-02,70095,9028226482400,47896755568864,T-Shirt Core,Apparel,Organic Search,Desktop,North West,Rustenburg,1,599.0,0.7,599.0,419.29999999999995,179.70000000000005,262.4,-82.69999999999993,0,0.0,2,Gift Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,invalid_discount;,invalid_discount;,2024-02-03,corrected
3677,10002663,2025-04-30 00:00:00,2025-04,105621,9028230480096,47896793120992,Jersey MTB Gravity 4.0 - Long Sleeve - Women,Apparel,Paid Social,Desktop,Western Cape,Cape Town,1,1199.0,0.0261,1199.0,31.2939,1167.7061,547.49,620.2161000000001,0,0.0,2,Card,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-04-30,clean
3678,10002664,2024-03-07 00:00:00,2024-03,81632,9028235100384,47896861868256,Shorts MTB Trail 6.0 Cargo,Apparel,Direct,Tablet,Kwazulu-Natal,Durban,1,2199.0,0.0204,2199.0,44.8596,2154.1404,1051.49,1102.6504000000002,0,0.0,3,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2024-03-07,clean
3679,10002665,2024-12-25 00:00:00,2024-12,144292,9028222681312,47896718344416,Shoulder Brace,Body Protection,Paid Social,Desktop,Free State,Bloemfontein,1,1999.0,0.1017,1999.0,203.29829999999998,1795.7017,1098.54,697.1617000000001,0,0.0,2,Payflex,Peak Season,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2024-12-25,clean
3680,10002665,2026-06-02 00:00:00,2026-06,171017,9028194500832,47896492507360,Unknown Product - Needs Catalog Mapping,Hydration,Email,Mobile,North West,Rustenburg,1,499.0,0.0493,499.0,24.6007,474.3993,258.43,215.96929999999998,0,0.0,1,Instant Eft,Crm Lifecycle,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,missing_product_title;,missing_product_title;,2026-06-02,corrected
3681,10002666,2025-02-25 00:00:00,2025-02,14511,9028214882528,47896627380448,Gloves MTB 3.0 Lite,Gloves,Direct,Mobile,Northern Cape,Kimberley,2,999.0,0.0499,1998.0,99.7002,1898.2998,451.04,996.2198,0,0.0,1,Payflex,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-02-25,clean
3682,10002667,2024-11-02 00:00:00,2024-11,28025,9028214128864,47896619712736,Gloves MTB 1.0 GripR - Women,Gloves,Email,Tablet,Gauteng,Johannesburg,2,399.0,0.1693,798.0,135.1014,662.8986,162.41,338.0786,0,0.0,6,Card,Peak Season,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2024-11-02,clean
3683,10002668,2024-09-11 00:00:00,2024-09,149778,9028204560608,47896534352096,Long Sleeve Shirt - Core,Apparel,Organic Search,Tablet,Gauteng,Johannesburg,1,449.0,0.0386,449.0,17.331400000000002,431.66859999999997,199.75,231.91859999999997,0,0.0,1,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2024-09-11,clean
3684,10002668,2024-05-10 00:00:00,2024-05,132834,9028215177440,47896632885472,Jersey Moto 3.5,Apparel,Email,Mobile,Western Cape,Cape Town,2,699.0,0.0284,1398.0,39.7032,1358.2968,326.37,705.5568000000001,0,0.0,2,Eft,Crm Lifecycle,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2024-05-10,clean
3685,10002669,2024-03-11 00:00:00,2024-03,37502,9028233068768,47896827560160,Glove ADV HydraDri 6.5,Gloves,Paid Search,Mobile,Kwazulu-Natal,Durban,2,1799.0,0.001,3598.0,3.598,3594.402,794.06,2006.2820000000002,0,0.0,3,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2024-03-11,clean
3686,10002670,2026-04-11 00:00:00,2026-04,78875,9028231135456,47896801247456,Jersey Moto 5.5 UltraWeld -V25,Apparel,Direct,Desktop,Gauteng,Johannesburg,1,1499.0,0.0078,1499.0,11.6922,1487.3078,681.4,805.9078000000001,0,0.0,1,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2026-04-11,clean
3687,10002671,2024-04-12 00:00:00,2024-04,96639,9028221042912,47896697798880,Jersey MTB All Mountain 3.0 V23 - Women,Apparel,Direct,Mobile,Western Cape,Cape Town,1,599.0,0.0025,599.0,1.4975,597.5025,281.38,316.12250000000006,0,0.0,2,Eft,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2024-04-12,clean
3688,10002671,2025-08-15 00:00:00,2025-08,156736,9028210884832,47896589107424,SlipOn´s 1.0,Footwear,Direct,Desktop,Limpopo,Polokwane,1,899.0,0.0061,899.0,5.4839,893.5161,503.41,390.1061,0,0.0,5,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2025-08-15,clean
3689,10002672,2026-06-23 00:00:00,2026-06,129317,9028210557152,47896587075808,Helmet MTB Urban 2.0 - Junior,Helmet,Direct,Mobile,Western Cape,Cape Town,3,899.0,0.0527,2697.0,142.1319,2554.8681,493.59,1074.0981000000002,0,0.0,2,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2026-06-23,clean
3690,10002673,2026-02-09 00:00:00,2026-02,173973,9028232511712,47896821301472,Visor MTB Gravity 1.0 V23,Parts & Accessories,Direct,Mobile,Gauteng,Johannesburg,1,399.0,0.0255,399.0,10.1745,388.8255,170.18,218.64549999999997,0,0.0,1,Eft,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2026-02-09,clean
3691,10002673,2024-09-15 00:00:00,2024-09,123192,9028221042912,47896698355936,Jersey MTB All Mountain 3.0 V23 - Women,Apparel,Paid Search,Mobile,Kwazulu-Natal,Durban,1,599.0,0.0462,599.0,27.6738,571.3262,264.77,306.5562,0,0.0,4,Eft,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,,,2024-09-15,clean
