transaction_line_id,order_id,customer_id,product_title,category,channel,province,net_revenue_zar,return_flag,return_risk_score,risk_band
43785,10031727,169247,Shorts MTB Endurance 2.0,Apparel,Paid Search,Gauteng,888.08,0,0.553124965500714,High
289786,10209989,58151,T-Shirt - Core - Speed Company Racing,Apparel,Email,Gauteng,594.55,0,0.5531245672636212,High
117378,10085055,127889,Jersey MTB All Mountain 2.0 V22,Apparel,Paid Search,Free State,568.46,0,0.5531245649010293,High
279209,10202324,153536,Jersey MTB Trail 3.0 - Women,Apparel,Paid Search,KwaZulu-Natal,1302.17,0,0.5531245618412715,High
52228,10037845,95146,Jersey MTB Endurance 5.0 - Women,Apparel,Organic Search,Western Cape,1180.32,0,0.5531226471837669,High
186098,10134852,2614,Pants MTB Gravity 3.0 - Junior,Apparel,Paid Social,Free State,1041.51,0,0.553122558534489,High
102926,10074583,22954,Jersey MTB Gravity 3.0 V23,Apparel,Paid Social,Mpumalanga,596.06,0,0.5531217176170937,High
279059,10202215,53617,Jersey MTB All Mountain 2.0 V23,Apparel,Email,Eastern Cape,473.7,0,0.5531213331335897,High
16196,10011735,91325,Jersey MTB All Mountain 2.0 V22,Apparel,Paid Search,Western Cape,285.45,0,0.5531179753994423,High
214044,10155103,107910,Jersey MTB Gravity  1.0 V24,Apparel,Paid Social,KwaZulu-Natal,698.52,1,0.5531171942644896,High
236941,10171695,50506,Jersey MTB Gravity 3.0 V24,Apparel,Organic Search,Gauteng,832.85,0,0.5531157859123692,High
103425,10074944,77294,Jersey MTB Trail 3.0,Apparel,Organic Search,Gauteng,1503.28,0,0.5531145295315165,High
30668,10022222,127469,Jersey MTB Gravity 4.0 - Long Sleeve - Women,Apparel,Direct,Gauteng,2321.54,0,0.5531132633792771,High
179884,10130350,2729,Jersey Moto 4.5 X-Flow,Apparel,Paid Social,Western Cape,678.69,0,0.5531082978815651,High
112258,10081345,81927,Jersey Moto 3.5,Apparel,Marketplace,Western Cape,686.92,0,0.5531075359337347,High
158162,10114609,178494,Pants Moto 4.5,Apparel,Direct,KwaZulu-Natal,2576.88,0,0.5531052990878523,High
177061,10128304,124767,Polo Shirt Short Sleeve Team,Apparel,Paid Social,Limpopo,1672.26,0,0.553105029240757,High
53504,10038770,128471,Jersey MTB Gravity 2.0 V24,Apparel,Organic Search,Free State,1475.14,0,0.5531046691352615,High
128046,10092786,35314,Cap Trucker,Apparel,Paid Search,Western Cape,931.98,0,0.5531036146984548,High
12678,10009186,17379,Jersey Moto 5.5 UltraWeld,Apparel,Paid Search,Eastern Cape,2614.81,0,0.5531025468221,High
229292,10166152,168120,Jersey MTB Trail 1.0,Apparel,Direct,Western Cape,753.22,1,0.5531020876528351,High
47837,10034663,130972,Jersey MTB Gravity 4.0 - Junior,Apparel,Paid Social,Western Cape,793.86,0,0.5531008749892287,High
69862,10050623,65278,Jersey MTB Gravity 2.0,Apparel,Paid Social,Mpumalanga,651.67,0,0.5530985433787522,High
46375,10033604,127211,Long Sleeve Shirt Premium,Apparel,Email,Gauteng,1769.64,0,0.5530936749806505,High
160741,10116478,95055,Pants Moto 3.5,Apparel,Direct,Gauteng,4859.83,0,0.5530935851004295,High
38719,10028056,34234,Pant ADV MultiTour 5.5,Apparel,Paid Social,Western Cape,12678.25,1,0.5530933591859708,High
237986,10172452,69120,Jersey MTB Trail 3.0 - Women,Apparel,Email,Gauteng,687.5,0,0.5530929890043115,High
270686,10196148,19052,Pant MTB Gravity 3.0,Apparel,Organic Search,Gauteng,989.36,0,0.5530884120931722,High
285207,10206671,30996,T-Shirt Premium - Women,Apparel,Direct,Western Cape,891.28,0,0.5530877927041318,High
272370,10197368,88930,Polo Shirt Long Sleeve Team,Apparel,Paid Social,KwaZulu-Natal,3232.98,1,0.5530855245439865,High
53440,10038723,95130,Cap Trucker - Speed Company Racing,Apparel,Email,Gauteng,192.51,0,0.5530848847865695,High
98268,10071207,3367,Jersey MTB Gravity 4.0 V24 - Women,Apparel,Email,Eastern Cape,909.34,0,0.5530823359071797,High
132469,10095991,1119,Pants Moto 4.5 V25,Apparel,Organic Search,Gauteng,2613.36,0,0.5530809412029649,High
222016,10160880,153814,Jersey MTB Gravity 2.0,Apparel,Direct,Gauteng,676.8,0,0.5530800351177297,High
186904,10135436,51151,Shorts MTB Trail 6.0 Cargo,Apparel,Email,Gauteng,2073.1,0,0.5530791173910458,High
293572,10212732,40437,T-Shirt Premium - Women,Apparel,Direct,KwaZulu-Natal,1328.99,0,0.5530762240368915,High
9013,10006530,161576,Polo Shirt Long Sleeve Team,Apparel,Paid Search,KwaZulu-Natal,1059.79,0,0.5530743221830308,High
260467,10188743,110135,Jersey MTB Gravity 2.0,Apparel,Paid Social,Gauteng,682.01,1,0.5530741506319955,High
266883,10193392,43310,Jersey MTB Enduro 4.0,Apparel,Organic Search,Gauteng,985.5,0,0.5530738663520749,High
255817,10185373,45943,Jersey MTB Endurance 5.0 - Women,Apparel,Email,International,1186.57,0,0.553072862561336,High
290559,10210549,33383,Pants Moto 4.5 - Junior,Apparel,Email,Gauteng,2137.43,0,0.5530720118920691,High
131611,10095369,32489,Pants Moto 4.5 Enduro,Apparel,Email,Gauteng,2849.65,0,0.5530695227024186,High
197950,10143441,302,Jersey MTB Endurance 5.0,Apparel,Paid Search,Gauteng,3388.44,0,0.5530692848046158,High
121857,10088301,135625,Jersey MTB Gravity 3.0 V23,Apparel,Email,Gauteng,1742.77,0,0.5530691220218702,High
69100,10050071,96756,Shorts MTB Trail 3.0 Liner - Women,Apparel,Organic Search,Western Cape,1690.72,0,0.553067988172237,High
45432,10032921,162232,Shorts MTB Enduro 2.0 V24,Apparel,Organic Search,Gauteng,1112.76,0,0.5530667425420653,High
60962,10044174,57336,Jersey MTB Gravity  1.0 V24,Apparel,Email,Gauteng,1397.21,0,0.553065660911295,High
90437,10065533,24381,Long Sleeve Shirt Core,Apparel,Paid Search,Western Cape,444.01,0,0.5530626980127167,High
204151,10147934,86238,Pants Moto 4.5,Apparel,Organic Search,Western Cape,2640.27,1,0.5530618507668815,High
66209,10047976,37576,T-Shirt Premium - Women,Apparel,Paid Search,International,875.04,0,0.5530600284344541,High
278835,10202053,132266,Jersey MTB Endurance 3.0,Apparel,Paid Search,KwaZulu-Natal,986.32,0,0.5530595462413631,High
142489,10103252,52846,Jersey MTB Gravity 2.0 - Long Sleeve - Women,Apparel,Marketplace,Gauteng,1283.53,0,0.5530584987779523,High
145862,10105696,67109,Jersey MTB Endurance 5.0,Apparel,Email,Gauteng,2350.52,0,0.5530564473094413,High
287188,10208106,82252,Jersey MTB Trail 4.0 V24,Apparel,Organic Search,Gauteng,989.82,0,0.553055402032511,High
63508,10046019,11909,Jersey MTB Trail 3.0,Apparel,Direct,Western Cape,827.78,0,0.5530536041799717,High
294520,10213419,176488,Jersey MTB Endurance 5.0 - Women,Apparel,Paid Search,Gauteng,1087.19,1,0.553047913260731,High
157998,10114490,104935,Hoodie Zip Tech,Apparel,Paid Social,KwaZulu-Natal,3307.11,0,0.5530473480562502,High
27209,10019715,145571,Jersey MTB All Mountain 2.0 V23,Apparel,Marketplace,KwaZulu-Natal,487.73,0,0.5530468885259654,High
257948,10186918,132564,Sweater Tech,Apparel,Paid Social,Free State,1378.63,0,0.5530446461061924,High
95143,10068943,122138,Pants Moto 4.5 Enduro,Apparel,Paid Social,KwaZulu-Natal,2965.64,0,0.5530438443709199,High
25,10000017,64635,Long Sleeve Shirt Core,Apparel,Paid Social,KwaZulu-Natal,1554.83,0,0.5530399598244756,High
76953,10055762,263,Jersey MTB Endurance 6.0 - Speed Company Racing,Apparel,Paid Search,Western Cape,1366.08,0,0.5530379950200208,High
26493,10019197,2484,Shorts MTB Enduro 3.0 V23,Apparel,Paid Search,Western Cape,886.99,0,0.5530378894359099,High
236361,10171275,132815,Pants Moto 3.5,Apparel,Direct,Eastern Cape,1500.97,0,0.5530357368576051,High
144326,10104583,39307,T-Shirt Premium,Apparel,Paid Social,Gauteng,2357.81,0,0.5530315321671446,High
103413,10074936,65747,Jersey Moto 5.5 UltraWeld,Apparel,Direct,Limpopo,4031.47,0,0.5530289144861896,High
64337,10046620,62470,Jersey MTB Enduro 3.0,Apparel,Direct,Western Cape,842.24,0,0.5530267668543477,High
32136,10023286,115268,Jersey MTB Endurance 5.0,Apparel,Paid Social,KwaZulu-Natal,1179.42,0,0.5530256016207302,High
26714,10019357,6870,Polo Shirt Long Sleeve Team,Apparel,Paid Search,KwaZulu-Natal,1092.65,0,0.5530255535129297,High
220964,10160118,24033,Jersey MTB Trail 1.0 X-Flow,Apparel,Paid Social,Free State,678.82,1,0.5530250715356408,High
247526,10179365,69401,Jersey MTB Endurance 6.0,Apparel,Organic Search,Limpopo,1578.85,0,0.5530247852131647,High
114385,10082886,116089,Pant ADV FlowTour 5.5 - Women,Apparel,Paid Search,Gauteng,10740.7,0,0.5530225716584399,High
185945,10134742,86735,Jersey Moto 4.5 Enduro,Apparel,Marketplace,Western Cape,1743.44,0,0.5530205588100054,High
68875,10049908,88042,Sweater Tech,Apparel,Direct,Eastern Cape,1174.51,0,0.5530193952814757,High
20531,10014876,152369,Long Sleeve Shirt Core,Apparel,Marketplace,Mpumalanga,766.36,0,0.5530174773917084,High
160631,10116398,55230,T-Shirt Core,Apparel,Paid Search,KwaZulu-Natal,488.35,0,0.5530153349702205,High
98551,10071413,89103,Jersey MTB Gravity 3.0 - Long Sleeve,Apparel,Paid Search,Gauteng,970.04,0,0.5530139574806633,High
63642,10046116,20578,Jersey MTB Trail 1.0  V24,Apparel,Email,Eastern Cape,742.1,0,0.5530127631184916,High
196513,10142400,147633,Jersey Moto 4.5 Lite V25-,Apparel,Organic Search,Gauteng,879.77,1,0.5530096380485825,High
166473,10120631,114589,Jersey MTB Endurance 5.0,Apparel,Email,Gauteng,1591.08,1,0.5530081060110302,High
108181,10078391,91717,Jersey MTB Endurance 6.0,Apparel,Direct,Eastern Cape,3100.52,0,0.5530072882507449,High
44804,10032465,104851,Jersey MTB Gravity 4.0 - Long Sleeve - Junior,Apparel,Email,Eastern Cape,887.15,0,0.5530069746045324,High
294423,10213349,163594,T-Shirt Core,Apparel,Direct,Western Cape,367.57,0,0.553004414264088,High
281517,10203997,34174,Pants Moto 5.5 Enduro,Apparel,Email,Gauteng,3954.26,0,0.5530033438558781,High
203536,10147489,1471,Jersey MTB Gravity 3.0 V24,Apparel,Email,North West,839.58,0,0.5530031553201049,High
219291,10158905,31197,Jersey MTB Gravity 4.0 - Long Sleeve - Women,Apparel,Paid Search,KwaZulu-Natal,1183.98,0,0.5530020420769707,High
221683,10160639,174193,Jersey MTB Gravity 1.0,Apparel,Organic Search,Gauteng,758.21,0,0.5529998322942349,High
206663,10149755,3806,Jersey MTB Gravity 4.0 V24 - Women,Apparel,Paid Search,Gauteng,977.4,1,0.5529988850491518,High
125395,10090865,3456,Hoodie Core - Women,Apparel,Direct,Free State,1585.43,0,0.5529985573164895,High
123383,10089407,11099,Pants Moto 4.5,Apparel,Marketplace,Gauteng,2493.98,0,0.5529953405072922,High
218462,10158305,166716,Jersey MTB Endurance 6.0,Apparel,Direct,Western Cape,3157.57,0,0.5529890595456403,High
29594,10021444,170978,Jersey MTB Trail 3.0 - Long Sleeve - Women,Apparel,Direct,Western Cape,786.64,0,0.5529875748103785,High
143078,10103678,119713,Jersey MTB Enduro 3.0 V24,Apparel,Organic Search,Eastern Cape,1547.19,0,0.5529843192958209,High
250448,10181483,79171,Jersey MTB Endurance 3.0 - Women,Apparel,Email,Gauteng,978.49,0,0.5529841596262395,High
157835,10114372,146340,Pants Moto 5.5 I.K.S V25,Apparel,Direct,Mpumalanga,3982.52,0,0.5529823439290991,High
279528,10202555,21344,Jersey MTB Trail 2.0 - Women,Apparel,Paid Social,KwaZulu-Natal,1567.83,0,0.5529807131248509,High
253851,10183949,100991,Jersey MTB Gravity 3.0 V23,Apparel,Paid Search,Western Cape,587.51,0,0.5529728940822559,High
171194,10124052,18234,Jersey Moto 4.5 Lite V25-,Apparel,Organic Search,Eastern Cape,2627.96,0,0.55297239607264,High
97310,10070513,70720,Jersey MTB Endurance 6.0 - Women,Apparel,Paid Social,Free State,1154.28,0,0.5529635057280093,High
207881,10150637,153661,Pants Moto 5.5 I.K.S V25,Apparel,Direct,KwaZulu-Natal,3325.7,0,0.5529614840333122,High
125577,10090997,22417,Jacket Team,Apparel,Paid Social,Mpumalanga,1717.96,0,0.5529613112324093,High
124019,10089868,112717,Jersey Moto 4.5 Lite,Apparel,Direct,International,3359.9,0,0.5529610772161854,High
13836,10010025,54198,Jersey Moto 4.5 Lite V25- - Women,Apparel,Direct,Western Cape,886.49,0,0.5529599073641728,High
289304,10209639,88640,Jersey MTB Enduro 3.0 - Women,Apparel,Direct,Eastern Cape,1652.15,0,0.5529593587191327,High
259013,10187689,100897,Cap Trucker - Speed Company Racing,Apparel,Direct,Western Cape,388.62,1,0.5529591319814632,High
59400,10043042,2453,Long Sleeve Shirt Core,Apparel,Paid Search,KwaZulu-Natal,441.98,0,0.552957638020694,High
42084,10030494,65829,Pants Moto 4.5 - Women,Apparel,Organic Search,Western Cape,2580.88,1,0.552957184606905,High
94591,10068543,14035,Jersey MTB Gravity 4.0,Apparel,Paid Search,KwaZulu-Natal,1967.96,0,0.5529558653776683,High
298872,10216573,12888,Jersey MTB Trail 3.0 - Women,Apparel,Organic Search,Gauteng,950.3,0,0.5529543600330554,High
134247,10097279,161915,Jersey MTB Gravity 4.0 - Women,Apparel,Paid Search,Mpumalanga,986.2,1,0.5529525181641588,High
240896,10174561,52015,Jersey MTB Gravity 4.0 - Junior,Apparel,Paid Social,Free State,775.09,0,0.5529501600880617,High
114770,10083165,122151,Jersey MTB Trail 4.0,Apparel,Direct,Western Cape,970.11,0,0.5529485759627616,High
125954,10091270,14198,Jersey MTB All Mountain 3.0 V23 - Women,Apparel,Organic Search,Western Cape,582.81,0,0.5529471844978795,High
9362,10006783,42962,Jersey MTB Gravity 4.0 - Women,Apparel,Paid Social,KwaZulu-Natal,981.73,0,0.5529459996505194,High
280070,10202948,145565,Shorts MTB Trail 3.0 Liner,Apparel,Paid Search,Western Cape,6995.44,0,0.5529450064017296,High
110174,10079835,110170,Jersey MTB Enduro 3.0 V24,Apparel,Paid Search,Western Cape,763.37,0,0.5529411436329648,High
222157,10160982,72103,Pants Moto 4.5 Enduro,Apparel,Paid Social,Western Cape,5943.55,0,0.5529407219998727,High
43950,10031847,61062,Jersey Moto 4.5 Enduro,Apparel,Paid Search,Limpopo,1727.9,0,0.5529399952952383,High
106179,10076940,130245,Jersey MTB Endurance 5.0 - Women,Apparel,Paid Search,Western Cape,1178.77,0,0.5529391568150792,High
159350,10115470,89786,Jersey MTB Gravity 3.0 - Long Sleeve - Junior,Apparel,Organic Search,Gauteng,777.75,0,0.5529355990658372,High
233690,10169339,47847,Cap Trucker Tech,Apparel,Direct,Free State,1474.05,0,0.5529311875871623,High
296171,10214615,68077,Shorts MTB Endurance 5.0 Cargo,Apparel,Paid Social,Free State,987.51,0,0.5529298822763292,High
38469,10027875,118276,Sweatshirt - Core,Apparel,Organic Search,Gauteng,1095.18,0,0.5529273498883625,High
83455,10060473,140242,Pant MTB Gravity 4.0 V23,Apparel,Organic Search,Gauteng,3699.28,0,0.5529260634860154,High
104925,10076031,149714,Jersey MTB Trail 4.0 V24,Apparel,Paid Search,Gauteng,976.45,0,0.5529244517694843,High
147248,10106700,110754,Jersey MTB Gravity 4.0 V24 - Women,Apparel,Paid Search,KwaZulu-Natal,997.78,1,0.552922026602535,High
156408,10113338,121925,T-Shirt Core - Women,Apparel,Direct,Mpumalanga,1777.34,0,0.5529199641695016,High
90964,10065915,33412,Jersey Moto 4.5 Lite -V24,Apparel,Paid Social,Gauteng,1516.7,0,0.5529196166610427,High
142724,10103422,106087,Jersey Moto 4.5 WindBlock,Apparel,Marketplace,Free State,1476.44,0,0.5529163617489963,High
128433,10093066,89941,Jersey Moto 5.5 UltraWeld,Apparel,Organic Search,Gauteng,1354.09,0,0.5529161525662981,High
289871,10210050,171743,Pant ADV Rain Cover,Apparel,Marketplace,Mpumalanga,1682.12,0,0.552915682914172,High
175267,10127004,50943,Jersey MTB Endurance 5.0,Apparel,Direct,Gauteng,3052.29,0,0.5529147744883229,High
194764,10141132,152286,Jersey MTB Gravity 2.0 V22 - Women,Apparel,Email,Gauteng,1040.89,0,0.5529143814716816,High
297005,10215220,165635,Shorts MTB Enduro 2.0,Apparel,Organic Search,Western Cape,1196.84,1,0.5529137933881582,High
155310,10112542,147374,Jersey MTB Enduro 3.0 V24,Apparel,Paid Search,Gauteng,777.23,0,0.5529123842506061,High
77772,10056355,175141,T-Shirt Premium - Women,Apparel,Paid Social,KwaZulu-Natal,1304.14,0,0.5529090406904269,High
195603,10141740,70295,Jersey MTB All Mountain 2.0 V24 - Junior,Apparel,Direct,Gauteng,1192.38,0,0.5529081006057883,High
14078,10010200,176792,Shorts MTB Trail 1.0 V23,Apparel,Organic Search,Gauteng,1184.6,0,0.5529070342281878,High
45800,10033187,176957,Jersey Moto 4.5 Enduro,Apparel,Paid Social,KwaZulu-Natal,892.83,0,0.5529058036248057,High
298089,10216005,497,Jersey MTB All Mountain 2.0 V23,Apparel,Marketplace,Western Cape,478.93,0,0.5529041716241541,High
234296,10169778,88543,Jersey MTB Endurance 3.0 - Women,Apparel,Direct,Western Cape,988.8,0,0.552901505315916,High
90687,10065714,125664,Jacket ADV Rain Cover,Apparel,Paid Social,Western Cape,1778.22,0,0.552901337380146,High
266821,10193347,24627,Jersey MTB Gravity 4.0 V24 - Women,Apparel,Direct,KwaZulu-Natal,1930.95,0,0.5529012725906876,High
194307,10140801,126875,Jersey MTB All Mountain 2.0,Apparel,Marketplace,Free State,790.11,0,0.5529007533820509,High
89963,10065189,138178,T-shirt - Core - Women,Apparel,Paid Search,Free State,755.73,0,0.5528961621407622,High
112546,10081554,178773,Jersey MTB Gravity 4.0 V24 - Women,Apparel,Paid Search,KwaZulu-Natal,977.68,0,0.5528894454163441,High
68175,10049401,45839,Jersey MTB Trail 3.0,Apparel,Email,Gauteng,1583.61,0,0.5528883164784352,High
97223,10070450,50584,Hoodie Core - Women,Apparel,Paid Social,International,789.61,0,0.5528878097088883,High
136940,10099231,64107,Pant MTB Gravity 3.0,Apparel,Organic Search,Gauteng,992.49,0,0.5528876333887157,High
164184,10118973,42149,T-Shirt Core,Apparel,Paid Search,Free State,1114.97,0,0.5528849481203074,High
230599,10167100,90475,Pants Moto 4.5 V24,Apparel,Paid Social,KwaZulu-Natal,3391.74,1,0.5528846770807685,High
205820,10149144,138304,Shorts MTB All Mountain 3.0 V23 - Women,Apparel,Email,Gauteng,797.79,0,0.5528835326877698,High
15479,10011215,97071,Jersey MTB Trail 4.0,Apparel,Paid Social,Gauteng,952.0,1,0.5528807362992079,High
182913,10132544,71869,Jersey MTB All Mountain 2.0 V23 - Junior,Apparel,Direct,Western Cape,1302.48,0,0.5528803546450445,High
233647,10169308,74069,Jersey MTB Gravity 2.0,Apparel,Marketplace,Limpopo,1357.98,0,0.5528780610051156,High
163717,10118634,55739,Pant ADV FlowTour 5.5,Apparel,Organic Search,Gauteng,4762.88,0,0.552872672281121,High
63549,10046049,125914,Pants MTB Gravity 3.0 - Women,Apparel,Paid Search,Eastern Cape,1394.54,0,0.552872553096975,High
238802,10173044,23060,Jersey Moto 4.5 Enduro,Apparel,Organic Search,Limpopo,1744.96,0,0.5528719728524063,High
147933,10107197,60444,Jersey MTB Gravity 3.0 - Long Sleeve,Apparel,Organic Search,Western Cape,981.28,0,0.5528708916329552,High
164770,10119397,176040,Jersey MTB Gravity 2.0,Apparel,Organic Search,Gauteng,3341.4,0,0.552870220397025,High
8300,10006013,147650,Jersey MTB Endurance 5.0,Apparel,Paid Social,KwaZulu-Natal,1580.49,0,0.5528694119401175,High
22147,10016047,118040,Pants Moto 4.5 V25,Apparel,Direct,Western Cape,5275.96,0,0.5528671399156915,High
292647,10212062,170747,Pant MTB Gravity 4.0 V24,Apparel,Direct,Western Cape,5985.91,0,0.5528661648926122,High
121824,10088277,128476,Hoodie Core,Apparel,Organic Search,Western Cape,2577.23,0,0.5528623136894736,High
24494,10017748,167063,Jersey MTB Trail 1.0,Apparel,Direct,Gauteng,771.5,0,0.5528621143944414,High
226394,10164052,60750,T-shirt Tech,Apparel,Organic Search,Limpopo,793.28,0,0.5528605784291761,High
73243,10053073,171565,Jersey Moto 4.5 X-Flow,Apparel,Paid Search,KwaZulu-Natal,842.92,0,0.5528602353888016,High
257542,10186623,178370,Pants Moto 4.5 V24,Apparel,Paid Social,Free State,1809.53,0,0.5528577008210283,High
289853,10210037,8455,Jersey MTB Endurance 5.0 Cargo - Women,Apparel,Direct,Gauteng,4692.91,0,0.5528568229085199,High
58553,10042428,77227,Jersey MTB Trail 3.0,Apparel,Paid Search,Western Cape,775.7,0,0.5528560801909049,High
191907,10139062,2582,Pants Moto 5.5 I.K.S V25,Apparel,Organic Search,Limpopo,2362.24,0,0.5528540163239808,High
100965,10073162,97177,Jersey MTB Trail 3.0 V22,Apparel,Paid Search,KwaZulu-Natal,384.75,0,0.5528513648976051,High
153083,10110928,8527,Jersey MTB Gravity 3.0 - Junior,Apparel,Organic Search,Limpopo,663.28,0,0.5528502534083681,High
151591,10109847,169498,Long Sleeve Shirt Tech,Apparel,Organic Search,Gauteng,1090.31,0,0.5528466812651869,High
258928,10187628,83101,Jacket ADV FlowTour 4.5 Short,Apparel,Email,Gauteng,10427.3,0,0.5528448619295334,High
99025,10071756,120390,Long Sleeve Shirt Core,Apparel,Marketplace,KwaZulu-Natal,566.13,0,0.5528372846664344,High
288929,10209368,49063,Jersey MTB Gravity 4.0 V24,Apparel,Marketplace,KwaZulu-Natal,969.46,0,0.5528364786689595,High
283996,10205793,167067,Shorts MTB All Mountain 2.0 - Junior,Apparel,Paid Social,KwaZulu-Natal,485.43,0,0.5528360590045229,High
19773,10014327,72794,T-Shirt Core - Women,Apparel,Direct,Gauteng,492.17,0,0.5528319353968986,High
212017,10153634,50888,Jersey Moto 3.5,Apparel,Organic Search,Gauteng,677.7,0,0.5528291817649015,High
223740,10162129,72224,T-Shirt Core,Apparel,Direct,Western Cape,1494.79,0,0.5528280512725331,High
189257,10137142,174120,Jersey Moto 3.5,Apparel,Direct,Western Cape,686.83,0,0.5528263051179416,High
240373,10174182,64367,Shorts MTB Trail 1.0,Apparel,Organic Search,Gauteng,992.86,1,0.5528243079685055,High
124818,10090447,25114,Jersey MTB Gravity 1.0,Apparel,Paid Social,KwaZulu-Natal,789.76,0,0.552821749321911,High
103331,10074876,175337,Jersey MTB Endurance 3.0,Apparel,Organic Search,Gauteng,985.85,0,0.5528198425542217,High
35633,10025820,58018,Jersey MTB Endurance 5.0,Apparel,Email,Gauteng,3007.71,0,0.5528173691832377,High
76104,10055147,8870,Pants Moto 4.5 - Women,Apparel,Paid Search,KwaZulu-Natal,2600.86,0,0.5528172419019747,High
18609,10013484,114470,Jersey MTB Gravity 4.0 - Long Sleeve,Apparel,Paid Social,Western Cape,1292.11,0,0.5528153395604555,High
249589,10180860,27944,Pants Moto 3.5,Apparel,Organic Search,Gauteng,4961.87,0,0.552815297353686,High
6068,10004396,163842,Pant ADV Rain Cover,Apparel,Paid Social,Gauteng,1565.62,0,0.5528127274767737,High
58742,10042565,56431,Jersey MTB All Mountain 3.0 V23 - Women,Apparel,Direct,Gauteng,576.09,0,0.5528103576124173,High
8874,10006429,175189,Jersey MTB Gravity 4.0 - Women,Apparel,Organic Search,Gauteng,835.48,0,0.5528090876536219,High
148158,10107360,121798,Jersey MTB Gravity 3.0 - Junior,Apparel,Email,Eastern Cape,694.96,1,0.5528069854088493,High
177986,10128974,60925,Sweatshirt - Core,Apparel,Paid Social,KwaZulu-Natal,546.04,0,0.5528062487936078,High
53259,10038592,53975,Polo Shirt Short Sleeve Team,Apparel,Marketplace,Western Cape,1160.68,0,0.5528007966500259,High
9805,10007104,5095,Jersey MTB Endurance 5.0,Apparel,Marketplace,International,3166.79,0,0.5527929121989272,High
144881,10104985,117894,T-Shirt Core,Apparel,Paid Social,Limpopo,597.74,0,0.5527922443846606,High
106818,10077403,42442,Jacket ADV Rain Cover,Apparel,Email,Gauteng,1770.39,0,0.5527911287031507,High
146940,10106477,139166,Jersey MTB Gravity 4.0,Apparel,Direct,Gauteng,957.95,0,0.5527898507804098,High
296640,10214955,15922,Jersey MTB Gravity 4.0 V24 - Junior,Apparel,Organic Search,Eastern Cape,631.28,0,0.5527890398698575,High
193704,10140364,71256,Jersey MTB Gravity 4.0 V22 - Women,Apparel,Organic Search,Gauteng,443.75,1,0.5527866017376354,High
65203,10047247,148419,Jersey MTB All Mountain 2.0 V23 - Women,Apparel,Paid Search,KwaZulu-Natal,976.83,0,0.5527843296795092,High
219588,10159121,122277,T-Shirt Core - Women,Apparel,Email,Limpopo,1158.4,0,0.552783504355509,High
1700,10001231,19204,Long Sleeve Shirt Core,Apparel,Paid Search,KwaZulu-Natal,2296.24,0,0.5527763358604869,High
294663,10213523,134534,Jersey MTB Gravity 3.0,Apparel,Paid Social,KwaZulu-Natal,1786.69,0,0.5527712451963597,High
73360,10053158,160337,Pants Moto 4.5 V25,Apparel,Organic Search,Western Cape,2630.24,0,0.5527712051629106,High
173235,10125531,54570,T-Shirt Core,Apparel,Direct,International,369.94,0,0.5527708394526941,High
154450,10111919,29084,Pants MTB Trail 3.0 Liner,Apparel,Paid Search,Mpumalanga,2187.86,0,0.5527687571766631,High
291019,10210882,50838,Jersey MTB Trail 3.0 V23,Apparel,Marketplace,KwaZulu-Natal,598.37,0,0.5527654317390108,High
19755,10014314,140644,Jersey Moto 4.5 Enduro,Apparel,Paid Search,Western Cape,884.59,0,0.552762785620981,High
119326,10086467,13552,Shorts MTB Trail 1.0 V23,Apparel,Paid Search,Free State,1131.2,0,0.5527568563096298,High
85981,10062304,72792,Jersey MTB Endurance 3.0 - Women,Apparel,Direct,Gauteng,968.01,0,0.5527560568030429,High
117007,10084786,57442,Shorts MTB Trail 6.0 Cargo,Apparel,Organic Search,Gauteng,2173.08,0,0.5527549540049307,High
160333,10116182,125765,Jersey MTB Gravity 3.0 - Long Sleeve - Junior,Apparel,Direct,Western Cape,786.59,0,0.5527449210001882,High
216130,10156615,168419,T-shirt - Core - Women,Apparel,Organic Search,Western Cape,371.82,0,0.5527446565931162,High
184578,10133751,45372,Jersey Moto 4.5 Enduro,Apparel,Marketplace,Western Cape,833.64,0,0.5527435403838467,High
205050,10148586,33140,T-shirt Tech,Apparel,Organic Search,Western Cape,792.21,0,0.552742904517273,High
267733,10194008,176698,Jersey MTB Gravity 4.0 V24,Apparel,Paid Search,KwaZulu-Natal,985.29,0,0.5527377010404733,High
136550,10098948,111288,Jersey MTB Trail 3.0 V24,Apparel,Direct,Gauteng,1731.64,0,0.5527368788596887,High
40431,10029297,24342,Jersey MTB All Mountain 2.0 V23,Apparel,Direct,Gauteng,475.44,0,0.5527308799258543,High
45704,10033118,10400,Shorts MTB Trail 2.0 - Women,Apparel,Organic Search,Limpopo,2699.1,0,0.5527300920019986,High
8766,10006351,162620,Shorts MTB Enduro 2.0,Apparel,Marketplace,Free State,2288.46,0,0.5527282780341711,High
109533,10079371,30780,Jersey MTB Gravity 3.0 V23,Apparel,Organic Search,Gauteng,1760.41,0,0.5527266278365114,High
279691,10202673,27322,T-shirt Tech,Apparel,Paid Social,KwaZulu-Natal,781.01,0,0.5527259475839296,High
70604,10051161,62196,Jersey MTB Enduro 4.0 V24,Apparel,Email,Gauteng,887.05,0,0.5527222161655121,High
132321,10095884,126073,Jersey MTB All Mountain 2.0 V24 - Women,Apparel,Organic Search,Gauteng,687.61,0,0.5527195926357223,High
